STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/16,4.47,,0,0,0,,88,79,,280,290,13,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/16,4.25,,0,0,0,,90,75,,210,210,13,23,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/16,2.68,,0,0,0,,89,75,,280,170,10.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/16,5.82,,0.35,0,0,,93,72,,250,280,13,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/16,4.92,,0,0,0,,83,73,,320,320,12.1,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/16,3.13,,0,0,0,,85,68,,80,80,10.1,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/16,5.14,,0,0,0,,90,71,,220,240,12.1,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/16,6.49,,0,0,0,,94,74,,280,240,16.1,25.9,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/16,4.92,,0,0,0,,96,80,,290,280,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/16,4.03,,0,0,0,,94,75,,240,240,8.9,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/16,3.36,,1,0,0,,93,73,,60,30,18.1,31.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/16,4.25,,0,0,0,,89,72,,290,290,12.1,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/16,2.01,,0,0,0,,91,74,,250,280,8.1,11,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/16,3.13,,0,0,0,,95,75,,250,240,13,23,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/16,4.25,,1.09,0,0,,85,69,,60,60,13,18.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/16,3.58,,0.25,0,0,,84,73,,160,180,10.1,19.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/16,4.25,,1.08,0,0,,78,71,,120,120,14.1,19.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/16,4.92,,0,0,0,,80,69,,60,60,13,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/16,6.93,,0,0,0,,79,68,,70,60,16.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/16,2.91,,0,0,0,,80,66,,180,170,8.9,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/16,2.01,,0,0,0,,81,67,,250,200,8.1,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/16,3.8,,0,0,0,,83,69,,240,240,10.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/16,5.14,,0.05,0,0,,87,72,,290,300,14.1,21.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/16,4.03,,0,0,0,,86,70,,330,300,10.1,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/16,1.34,,0,0,0,,86,71,,60,30,8.1,11,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/16,2.68,,0,0,0,,87,71,,220,200,10.1,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/16,4.03,,0.09,0,0,,86,75,,260,250,12.1,19.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/16,4.47,,0.15,0,0,,91,74,,290,280,13,19.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/16,5.14,,0.32,0,0,,93,73,,250,270,13,21.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/16,4.03,,0,0,0,,96,81,,260,170,12.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/16,3.8,,0.06,0,0,,94,78,,280,250,12.1,21.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/16,2.91,,0,0,0,,92,77,,290,290,8.9,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/16,4.03,,0.11,0,0,,87,78,,230,250,13,23.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/16,5.37,,0.01,0,0,,85,77,,240,250,17,33.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/16,1.57,,0.03,0,0,,85,72,,50,40,8.9,13,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/16,2.24,,0.01,0,0,,88,74,,40,20,12.1,16.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/16,4.7,,0.82,0,0,,83,70,,160,160,16.1,23,1,1,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/16,4.25,,0.31,0,0,,86,73,,200,180,12.1,21,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/16,5.82,,0,0,0,,79,65,,310,300,14.1,29.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/16,1.79,,0,0,0,,82,61,,290,250,8.9,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/16,,,0,0,0,,88,68,,280,,6,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/16,,,0.01,0,0,,86,69,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/16,,,0,0,0,,90,75,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/16,2.68,,0,0,0,,89,73,,180,170,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/16,2.46,,0,0,0,,89,72,,99,,6.9,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/16,5.37,,0,0,0,,91,74,,50,10,10.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/16,3.13,,0,0,0,,86,69,,60,70,12.1,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/16,3.36,,0,0,0,,89,74,,230,240,8.9,17,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/16,1.79,,0.5,0,0,,79,69,,350,340,10.1,16.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/16,6.04,,0,0,0,,81,66,,50,30,13,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/16,6.71,,0,0,0,,75,66,,60,50,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/16,6.71,,0,0,0,,80,65,,60,50,15,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/16,7.61,,0,0,0,,84,65,,30,20,16.1,27.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/16,9.62,,0,0,0,,80,71,,60,60,18.1,30,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/16,6.49,,0,0,0,,85,71,,70,30,14.1,21.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/16,2.68,,0,0,0,,89,71,,260,250,10.1,19,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/16,3.8,,0.22,0,0,,91,75,,280,280,10.1,17,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/16,4.03,,0,0,0,,90,74,,220,210,10.1,21,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/16,5.82,,0,0,0,,83,67,,310,280,16.1,28,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/16,4.25,,0,0,0,,78,62,,60,200,8.9,16.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/16,4.03,,0,0,0,,83,64,,220,240,13,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/16,4.92,,0.56,0,0,,91,67,,50,280,15,28,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/16,4.92,,0,0,0,,74,61,,60,40,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/16,2.68,,0,0,0,,73,61,,160,160,8.9,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/16,3.36,,0,0,0,,77,59,,160,200,10.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/16,3.58,,0,0,0,,82,70,,250,200,12.1,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/16,2.46,,0.68,0,0,,76,69,,280,200,12.1,18.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/16,2.24,,0,0,0,,82,68,,60,360,8.9,12.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/16,3.8,,0,0,0,,84,68,,30,30,12.1,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/16,2.46,,0,0,0,,86,65,,160,180,8.1,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/16,1.79,,0.01,0,0,,87,64,,40,40,12.1,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/16,5.14,,0.2,0,0,,71,58,,60,50,14.1,23,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/16,2.91,,0,0,0,,70,54,,50,60,10.1,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/16,4.47,,0,0,0,,74,54,,160,170,12.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/16,3.13,,0.22,0,0,,74,64,,260,250,10.1,18.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/16,8.05,,0,0,0,,69,56,,60,70,18.1,27.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/16,11.18,,0,0,0,,64,57,,70,90,21,31.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/16,9.62,,0.4,0,0,,59,56,,80,60,16.1,28,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/16,7.61,,0,0,0,,62,56,,70,50,16.1,23,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/16,2.68,,0,0,0,,63,57,,80,40,8.9,12.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/16,2.24,,0,0,0,,72,60,,60,290,6.9,11,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/16,7.61,,0,0,0,,69,60,,70,60,15,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/16,4.7,,0,0,0,,67,53,,60,60,13,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/16,2.01,,0,0,0,,73,55,,160,170,6.9,13,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/16,2.46,,0,0,0,,75,57,,160,180,8.9,16.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/16,2.01,,0.23,0,0,,68,58,,300,300,8.1,11,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/16,7.38,,0.55,0,0,,65,51,,30,30,16.1,28,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/16,4.7,,0,0,0,,64,47,,350,360,15,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/16,3.58,,0,0,0,,63,46,,60,60,8.9,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/16,1.12,,0,0,0,,66,53,,170,170,8.1,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/16,2.91,,0,0,0,,67,53,,340,,12.1,,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/16,4.7,,0,0,0,,62,47,,50,350,12.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/16,3.13,,0,0,0,,65,45,,160,160,8.9,14.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/16,4.03,,0,0,0,,69,53,,250,240,10.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/16,2.68,,0,0,0,,81,63,,280,210,8.1,14.1,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/16,4.03,,0,0,0,,81,67,,230,230,14.1,23,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/16,4.47,,0,0,0,,85,65,,250,240,13,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/16,6.26,,0,0,0,,70,62,,110,110,12.1,17,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/16,2.24,,1.11,0,0,,69,57,,300,310,12.1,17,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/16,10.51,,0.29,0,0,,57,47,,280,280,19.9,35.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/16,8.5,,0,0,0,,61,45,,290,290,21.9,36,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/16,6.04,,0,0,0,,62,47,,300,310,16.1,30,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/16,6.49,,0,0,0,,52,43,,310,310,16.1,27.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/16,4.03,,0,0,0,,51,38,,310,320,13,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/16,5.14,,1.41,0,0,,55,40,,110,120,13,21,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/16,8.28,,0,0,0,,51,42,,300,310,19.9,35.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/16,4.25,,0,0,0,,64,39,,250,270,14.1,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/16,3.8,,0.56,0,0,,76,54,,10,20,18.1,36.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/16,4.92,,0,0,0,,54,44,,10,310,12.1,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/16,3.13,,0,0,0,,58,40,,150,170,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/16,3.13,,0,0,0,,70,54,,270,250,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/16,5.14,,0,0,0,,72,57,,250,250,15,27.1,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/16,4.7,,0,0,0,,61,47,,300,310,12.1,18.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/16,3.13,,0,0,0,,62,44,,300,310,13,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/16,7.61,,0,0,0,,59,45,,20,20,16.1,25.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/16,5.37,,0,0,0,,53,41,,70,40,14.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/16,2.46,,0,0,0,,66,41,,260,260,8.1,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/16,3.58,,0.06,0,0,,59,49,,30,30,14.1,23,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/16,5.82,,0,0,0,,56,40,,260,260,14.1,28,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/16,8.28,,0,0,0,,63,41,,310,300,18.1,35.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/16,5.37,,0,0,0,,50,37,,340,360,12.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/16,5.37,,0,0,0,,61,41,,240,250,13,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/16,3.58,,0,0,0,,62,46,,270,260,13,19.9,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/16,5.59,,1.81,0,0,,56,47,,30,20,17,29.1,1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/16,4.03,,0,0,0,,61,45,,240,270,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/16,4.25,,0,0,0,,61,49,,10,350,13,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/16,2.46,,0,0,0,,64,44,,310,360,8.1,13,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/16,4.92,,0.25,0,0,,63,37,,280,300,18.1,32,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/16,10.29,,0.31,0,0,,42,34,,280,280,25.1,38.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/16,13.2,,0,0,0,,41,36,,280,290,21.9,38.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/16,9.62,,0,0,0,,41,37,,310,290,21,36.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/16,4.92,,0,0,0,,45,35,,300,290,12.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/16,4.47,,0.03,0,0,,48,38,,80,120,8.9,14.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/16,2.01,,0.02,0,0,,54,45,,280,270,8.9,13,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/16,4.47,,0,0,0,,50,40,,310,300,14.1,21,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/16,4.7,,0,0,0,,50,39,,310,320,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/16,3.36,,0,0,0,,52,38,,210,200,10.1,17,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/16,4.92,,2.2,0,0,,60,51,,180,160,13,25.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/16,6.26,,0.73,0,0,,58,50,,80,80,18.1,25.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/16,7.61,,0.07,0,0,,54,42,,280,290,19.9,33.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/16,8.72,,0,0,0,,51,40,,290,290,17,28,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/16,8.72,,0,0,0,,47,41,,310,300,17,33.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/16,4.92,,0,0,0,,47,39,,20,310,12.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/16,5.59,,0.19,0,0,,49,38,,290,260,15,23.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/16,5.37,,0.35,0,0,,46,37,,60,70,15,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/16,3.8,,0.09,0,0,,46,40,,70,80,15,21,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/16,,,0,0,0,,45,35,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/16,,,0,0,0,,39,29,,310,320,21,36,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/16,6.04,,0,0,0,,35,28,,300,290,14.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/16,4.03,,0.03,0.4,0,,35,28,,260,260,12.1,16.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/16,6.26,,0.5,0,0,,46,34,,280,250,13,21,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/16,4.03,,0,0,0,,43,35,,250,270,13,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/16,5.59,,0,0,0,,42,34,,290,280,14.1,23,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/16,10.96,,0,0,0,,34,19,,310,290,25.1,40,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/16,6.04,,0,0,0,,27,17,,280,300,15,25.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/16,4.25,,0.73,2.8,2,,39,24,,240,240,15,25.9,1,,,,,1,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/16,7.38,,0.04,0,1.2,,58,31,,300,310,18.1,31.1,1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/16,6.71,,0,0,0,,31,23,,340,50,14.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/16,3.13,,0,0,0,,33,20,,250,250,15,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/16,2.91,,0,0,0,,40,30,,240,250,13,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/16,6.26,,0,0,0,,49,37,,290,300,16.1,27.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/16,6.49,,0,0,0,,47,38,,250,260,15,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/16,4.92,,0.47,0,0,,47,38,,240,250,15,21.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/16,6.26,,0,0,0,,50,36,,70,300,14.1,19.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/16,6.49,,0.02,0,0,,50,33,,90,270,14.1,23.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/16,7.16,,0,0,0,,60,40,,280,260,19.9,33.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/16,5.14,,0,0,0,,40,34,,310,300,14.1,21,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/16,5.37,,0.39,0,0,,46,33,,270,170,15,25.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/16,9.4,,0.01,0,0,,40,33,,290,280,18.1,29.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/16,6.93,,0,0,0,,44,31,,250,210,15,25.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/17,5.59,,0,0,0,,48,40,,260,310,15,23,,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/17,9.17,,0.21,0,0,,41,37,,70,70,17,25.1,1,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/17,10.74,,0.58,0,0,,43,39,,70,60,21,30,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/17,8.05,,0,0,0,,52,34,,280,290,23.9,36,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/17,7.83,,0,0,0,,34,27,,250,290,17,27.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/17,4.7,,0.05,1.2,1.2,,33,25,,360,20,10.1,16.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/17,7.61,,0.32,5.1,0,,26,20,,350,330,17,25.1,1,1,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/17,8.72,,0,0,3.9,,25,16,,290,280,18.1,30,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/17,5.14,,0,0,3.1,,23,14,,250,250,13,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/17,4.7,,0,0,3.1,,46,21,,180,170,14.1,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/17,5.82,,0.52,0,0,,52,42,,250,240,16.1,33.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/17,7.61,,0.05,0,0,,66,47,,250,250,16.1,23.9,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/17,7.16,,0,0,0,,62,32,,300,300,17,28,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/17,4.25,,0.12,0.6,0,,34,28,,280,60,8.9,12.1,1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/17,4.25,,0,0,1.2,,38,30,,310,300,10.1,15,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/17,4.7,,0,0,0,,43,30,,250,250,13,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/17,4.92,,0.35,0,0,,42,38,,70,70,15,19.9,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/17,5.82,,0.06,0,0,,41,38,,60,60,14.1,19,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/17,3.58,,0,0,0,,49,39,,320,310,12.1,19,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/17,4.03,,0.1,0,0,,45,40,,60,110,10.1,14.1,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/17,3.8,,0,0,0,,49,41,,270,270,12.1,18.1,1,,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/17,6.71,,0.05,0,0,,48,43,,60,50,21,33.1,1,1,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/17,18.34,,1.16,0,0,,44,36,,70,40,33.1,47,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/17,10.07,,1.18,0,0,,38,35,,50,50,23.9,36,1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/17,6.71,,0,0,0,,51,36,,310,280,18.1,25.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/17,6.71,,0.02,0,0,,56,43,,290,270,21,38,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/17,8.95,,0,0,0,,43,36,,290,260,18.1,33.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/17,7.83,,0,0,0,,39,34,,270,260,16.1,27.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/17,5.82,,0,0,0,,43,35,,260,260,15,23.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/17,6.26,,0,0,0,,37,30,,310,330,15,21.9,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/17,4.03,,0.06,1,0,,34,26,,80,80,12.1,15,1,1,,,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/17,5.82,,0,0,0,,47,33,,260,250,16.1,25.9,,,,,,,,
